case_id	startpoint_ordinal	ego_idx	opp_raceline	opp_speedscale	variant	outcome	ego_collision	opp_collision	deterministic_speed_projection_count	model_sha256
sp09_ol0_s0.7	9	384	raceline0	0.7	seed1_iter10	collision	True	True	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp09_ol0_s0.7	9	384	raceline0	0.7	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp09_ol0_s0.7	9	384	raceline0	0.7	seed1_iter30	collision	True	True	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp09_ol0_s0.8	9	384	raceline0	0.8	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp09_ol0_s0.8	9	384	raceline0	0.8	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp09_ol0_s0.8	9	384	raceline0	0.8	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp09_ol0_s0.8	9	384	raceline0	0.8	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp09_ol1_s0.5	9	384	raceline1	0.5	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp09_ol1_s0.5	9	384	raceline1	0.5	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp09_ol1_s0.5	9	384	raceline1	0.5	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp09_ol1_s0.5	9	384	raceline1	0.5	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp09_ol1_s0.6	9	384	raceline1	0.6	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp09_ol1_s0.6	9	384	raceline1	0.6	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp09_ol1_s0.6	9	384	raceline1	0.6	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp09_ol1_s0.6	9	384	raceline1	0.6	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp09_ol1_s0.7	9	384	raceline1	0.7	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp09_ol1_s0.7	9	384	raceline1	0.7	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp09_ol1_s0.7	9	384	raceline1	0.7	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp09_ol1_s0.7	9	384	raceline1	0.7	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp09_ol1_s0.8	9	384	raceline1	0.8	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp09_ol1_s0.8	9	384	raceline1	0.8	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp09_ol1_s0.8	9	384	raceline1	0.8	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp09_ol1_s0.8	9	384	raceline1	0.8	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp09_ol2_s0.5	9	384	raceline2	0.5	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp09_ol2_s0.5	9	384	raceline2	0.5	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp09_ol2_s0.5	9	384	raceline2	0.5	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp09_ol2_s0.5	9	384	raceline2	0.5	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp09_ol2_s0.6	9	384	raceline2	0.6	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp09_ol2_s0.6	9	384	raceline2	0.6	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp09_ol2_s0.6	9	384	raceline2	0.6	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp09_ol2_s0.6	9	384	raceline2	0.6	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp09_ol2_s0.7	9	384	raceline2	0.7	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp09_ol2_s0.7	9	384	raceline2	0.7	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp09_ol2_s0.7	9	384	raceline2	0.7	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp09_ol2_s0.7	9	384	raceline2	0.7	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp09_ol2_s0.8	9	384	raceline2	0.8	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp09_ol2_s0.8	9	384	raceline2	0.8	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp09_ol2_s0.8	9	384	raceline2	0.8	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp09_ol2_s0.8	9	384	raceline2	0.8	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol0_s0.5	10	427	raceline0	0.5	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol0_s0.5	10	427	raceline0	0.5	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol0_s0.5	10	427	raceline0	0.5	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol0_s0.5	10	427	raceline0	0.5	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol0_s0.6	10	427	raceline0	0.6	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol0_s0.6	10	427	raceline0	0.6	seed1_iter10	collision	True	True	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol0_s0.6	10	427	raceline0	0.6	seed1_iter20	collision	True	True	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol0_s0.6	10	427	raceline0	0.6	seed1_iter30	collision	True	True	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol0_s0.7	10	427	raceline0	0.7	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol0_s0.7	10	427	raceline0	0.7	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol0_s0.7	10	427	raceline0	0.7	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol0_s0.7	10	427	raceline0	0.7	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol0_s0.8	10	427	raceline0	0.8	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol0_s0.8	10	427	raceline0	0.8	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol0_s0.8	10	427	raceline0	0.8	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol0_s0.8	10	427	raceline0	0.8	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol1_s0.5	10	427	raceline1	0.5	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol1_s0.5	10	427	raceline1	0.5	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol1_s0.5	10	427	raceline1	0.5	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol1_s0.5	10	427	raceline1	0.5	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol1_s0.6	10	427	raceline1	0.6	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol1_s0.6	10	427	raceline1	0.6	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol1_s0.6	10	427	raceline1	0.6	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol1_s0.6	10	427	raceline1	0.6	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol1_s0.7	10	427	raceline1	0.7	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol1_s0.7	10	427	raceline1	0.7	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol1_s0.7	10	427	raceline1	0.7	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol1_s0.7	10	427	raceline1	0.7	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol1_s0.8	10	427	raceline1	0.8	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol1_s0.8	10	427	raceline1	0.8	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol1_s0.8	10	427	raceline1	0.8	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol1_s0.8	10	427	raceline1	0.8	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol2_s0.5	10	427	raceline2	0.5	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol2_s0.5	10	427	raceline2	0.5	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol2_s0.5	10	427	raceline2	0.5	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol2_s0.5	10	427	raceline2	0.5	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol2_s0.6	10	427	raceline2	0.6	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol2_s0.6	10	427	raceline2	0.6	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol2_s0.6	10	427	raceline2	0.6	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol2_s0.6	10	427	raceline2	0.6	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol2_s0.7	10	427	raceline2	0.7	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol2_s0.7	10	427	raceline2	0.7	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol2_s0.7	10	427	raceline2	0.7	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol2_s0.7	10	427	raceline2	0.7	seed1_iter30	collision	True	True	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp10_ol2_s0.8	10	427	raceline2	0.8	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp10_ol2_s0.8	10	427	raceline2	0.8	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp10_ol2_s0.8	10	427	raceline2	0.8	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp10_ol2_s0.8	10	427	raceline2	0.8	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol0_s0.5	11	470	raceline0	0.5	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol0_s0.5	11	470	raceline0	0.5	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol0_s0.5	11	470	raceline0	0.5	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol0_s0.5	11	470	raceline0	0.5	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol0_s0.6	11	470	raceline0	0.6	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol0_s0.6	11	470	raceline0	0.6	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol0_s0.6	11	470	raceline0	0.6	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol0_s0.6	11	470	raceline0	0.6	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol0_s0.7	11	470	raceline0	0.7	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol0_s0.7	11	470	raceline0	0.7	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol0_s0.7	11	470	raceline0	0.7	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol0_s0.7	11	470	raceline0	0.7	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol0_s0.8	11	470	raceline0	0.8	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol0_s0.8	11	470	raceline0	0.8	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol0_s0.8	11	470	raceline0	0.8	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol0_s0.8	11	470	raceline0	0.8	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol1_s0.5	11	470	raceline1	0.5	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol1_s0.5	11	470	raceline1	0.5	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol1_s0.5	11	470	raceline1	0.5	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol1_s0.5	11	470	raceline1	0.5	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol1_s0.6	11	470	raceline1	0.6	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol1_s0.6	11	470	raceline1	0.6	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol1_s0.6	11	470	raceline1	0.6	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol1_s0.6	11	470	raceline1	0.6	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol1_s0.7	11	470	raceline1	0.7	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol1_s0.7	11	470	raceline1	0.7	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol1_s0.7	11	470	raceline1	0.7	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol1_s0.7	11	470	raceline1	0.7	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol1_s0.8	11	470	raceline1	0.8	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol1_s0.8	11	470	raceline1	0.8	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol1_s0.8	11	470	raceline1	0.8	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol1_s0.8	11	470	raceline1	0.8	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol2_s0.5	11	470	raceline2	0.5	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol2_s0.5	11	470	raceline2	0.5	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol2_s0.5	11	470	raceline2	0.5	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol2_s0.5	11	470	raceline2	0.5	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol2_s0.6	11	470	raceline2	0.6	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol2_s0.6	11	470	raceline2	0.6	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol2_s0.6	11	470	raceline2	0.6	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol2_s0.6	11	470	raceline2	0.6	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol2_s0.7	11	470	raceline2	0.7	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol2_s0.7	11	470	raceline2	0.7	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol2_s0.7	11	470	raceline2	0.7	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol2_s0.7	11	470	raceline2	0.7	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp11_ol2_s0.8	11	470	raceline2	0.8	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp11_ol2_s0.8	11	470	raceline2	0.8	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp11_ol2_s0.8	11	470	raceline2	0.8	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp11_ol2_s0.8	11	470	raceline2	0.8	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp12_ol0_s0.5	12	513	raceline0	0.5	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp12_ol0_s0.5	12	513	raceline0	0.5	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp12_ol0_s0.5	12	513	raceline0	0.5	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp12_ol0_s0.5	12	513	raceline0	0.5	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp12_ol0_s0.6	12	513	raceline0	0.6	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp12_ol0_s0.6	12	513	raceline0	0.6	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp12_ol0_s0.6	12	513	raceline0	0.6	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp12_ol0_s0.6	12	513	raceline0	0.6	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp12_ol0_s0.7	12	513	raceline0	0.7	BC	overtaking	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp12_ol0_s0.7	12	513	raceline0	0.7	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp12_ol0_s0.7	12	513	raceline0	0.7	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp12_ol0_s0.7	12	513	raceline0	0.7	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp12_ol0_s0.8	12	513	raceline0	0.8	BC	collision	True	True	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp12_ol0_s0.8	12	513	raceline0	0.8	seed1_iter10	overtaking	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp12_ol0_s0.8	12	513	raceline0	0.8	seed1_iter20	overtaking	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp12_ol0_s0.8	12	513	raceline0	0.8	seed1_iter30	overtaking	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp12_ol1_s0.5	12	513	raceline1	0.5	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp12_ol1_s0.5	12	513	raceline1	0.5	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp12_ol1_s0.5	12	513	raceline1	0.5	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp12_ol1_s0.5	12	513	raceline1	0.5	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp12_ol1_s0.6	12	513	raceline1	0.6	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp12_ol1_s0.6	12	513	raceline1	0.6	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp12_ol1_s0.6	12	513	raceline1	0.6	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp12_ol1_s0.6	12	513	raceline1	0.6	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
sp12_ol1_s0.7	12	513	raceline1	0.7	BC	following	False	False	0	b5a1360fee18c2875185a3d23ab21cbdd8a4cdb2e94639433a148f34809ac5e4
sp12_ol1_s0.7	12	513	raceline1	0.7	seed1_iter10	following	False	False	0	4dde873cb0c81ac9836eeeb3b0b740d82ff1887a23b8e568008abffd27476312
sp12_ol1_s0.7	12	513	raceline1	0.7	seed1_iter20	following	False	False	0	e3190c2aa3683e6b63371e609efb909c817dc23c6ad43018d09a8749288a72a8
sp12_ol1_s0.7	12	513	raceline1	0.7	seed1_iter30	following	False	False	0	ce250ee39be7e56d0383e003cf49262d75d3c7fbe0d161ddf010651e7c37065c
