phase,critic_variant,epochs,best_epoch,best_validation_loss,warmup_train_losses,warmup_validation_losses,critic_grad_norm_mean,critic_grad_norm_max,rollout_wall_seconds,train_wall_seconds,critic_checkpoint,run,run_label
warmup,independent_gru,8,5,0.19256181318227855,"[0.3142290893870189, 0.21955421284191354, 0.23098693853133262, 0.23436837896788582, 0.1629173977563593, 0.12138859389972957, 0.14780802515802244, 0.12015170579234523]","[0.291544062644169, 0.2985894470607891, 0.29484428968705695, 0.27077118505405473, 0.19256181318227855, 0.31413474833158533, 0.2794215794540195, 0.20354854936116384]",3.2675884052046706,7.576924800872803,84.08481361099984,63.628454448999946,/home/haowei/Documents/End2Race/post-trained/ppo_independent_gru_0721_base/checkpoints/critic_warmup.pt,independent_gru,independent_gru
warmup,priviledge_mlp,30,30,0.18321504451681275,"[0.19679021007998374, 0.18777399940932338, 0.18110081223467137, 0.17585390757026997, 0.1718396841852755, 0.1684893404573679, 0.16531805623055135, 0.16246713604890514, 0.16026725751208018, 0.15826219641349068, 0.15649633467442894, 0.15485855264575718, 0.15335918755285138, 0.15194157147525422, 0.15060306703623394, 0.1493262231654518, 0.14808508701499085, 0.14685862945858136, 0.14565510697353806, 0.14447094186608408, 0.14323075445881078, 0.1420211226461763, 0.14085184245014792, 0.13968247298011896, 0.13855999138900577, 0.13739605297789517, 0.13632642048289506, 0.13515097201207665, 0.13415842486385368, 0.13311420690131287]","[0.20564752756742813, 0.20058817159580167, 0.1950472399460958, 0.1925317714402769, 0.1904808421225933, 0.18864007557618004, 0.18696113731379785, 0.18629609687603044, 0.18598766689088805, 0.1863683779566788, 0.18616579463253358, 0.18578172191237863, 0.1858552407570236, 0.18604666275758217, 0.18566842468006714, 0.18545299334059645, 0.18546965396423276, 0.1854025402730042, 0.18543366384814555, 0.18499882355648725, 0.1847203403141739, 0.18470361804595012, 0.1848205704608468, 0.18442752252609582, 0.18375251913564067, 0.1834021485869655, 0.1832557125107088, 0.18449125819143622, 0.18447165866575033, 0.18321504451681275]",0.03734592408651397,0.23450881242752075,74.33772526100074,0.9112101680002525,/home/haowei/Documents/End2Race/post-trained/ppo_privilege_mlp_0721_base/checkpoints/critic_warmup.pt,privilege_mlp,privilege_mlp
warmup,privilege_gru,5,2,0.29815395020017543,"[0.5541111333552711, 0.28271290982907243, 0.1793524250980055, 0.16678248287077632, 0.13954391523642024]","[0.349161629067049, 0.29815395020017543, 0.35593072196000314, 0.30130957144689524, 0.3146212710425752]",2.915419827188764,10.805506706237793,90.27619745799893,41.09579914100141,/home/haowei/Documents/End2Race/post-trained/ppo_privilege_gru_0721_base/checkpoints/critic_warmup.pt,privilege_gru,privilege_gru / bs12800 / clip0.15
warmup,privilege_gru,8,5,0.2608135938644409,"[0.844205897193992, 0.7528923318195182, 0.3702764679438049, 0.2946580290768613, 0.21158858260592017, 0.1574274892400667, 0.14961619544655202, 0.13722072122016585]","[1.2274739742279053, 0.6502523422241211, 0.4316394627094269, 0.33963218331336975, 0.2608135938644409, 0.3044362962245941, 0.31256309151649475, 0.27711349725723267]",4.720164306461811,20.133913040161133,90.80544314000144,51.065161358001205,/home/haowei/Documents/End2Race/post-trained/ppo_privilege_gru_0721_bs25600/checkpoints/critic_warmup.pt,batch_25600,privilege_gru / bs25600
warmup,privilege_gru,12,9,0.2795169949531555,"[0.8702067033687002, 0.856361028610053, 0.6961991938288685, 0.4671856848880605, 0.2749517022121209, 0.23524963263625348, 0.2186890507755916, 0.21566478039043824, 0.22200664963240185, 0.1563403182096033, 0.1457402934329801, 0.1604702131420988]","[0.8082537055015564, 0.8395815491676331, 0.5064214468002319, 0.4440212547779083, 0.3620741665363312, 0.3159925937652588, 0.3254663050174713, 0.40863463282585144, 0.2795169949531555, 0.2804933786392212, 0.31913796067237854, 0.29863351583480835]",5.062194461623828,21.78526496887207,91.57812985799683,63.91475595600059,/home/haowei/Documents/End2Race/post-trained/ppo_privilege_gru_0721_bs51200/checkpoints/critic_warmup.pt,batch_51200,privilege_gru / bs51200
warmup,privilege_gru,19,16,0.1696825691263307,"[0.8367193189748597, 0.33146070568148417, 0.2530499790911236, 0.3414199877783577, 0.2977879562238303, 0.21349804954392346, 0.21855852978201304, 0.16464853136142443, 0.13172322496703104, 0.11571994723359613, 0.10383222939458611, 0.08578814531244096, 0.07496005055922567, 0.08924514037086714, 0.06250584819804053, 0.05770877604278158, 0.054077135010822924, 0.05330498940933797, 0.06729090473685188]","[0.7093531258228486, 0.2497080787391685, 0.22787132913268177, 0.4938574547387862, 0.26103299317547723, 0.22621835330978754, 0.27193926099007254, 0.2853052002699386, 0.1920722779456717, 0.1909878432930829, 0.18835392882250326, 0.18407455018724608, 0.21809178505649945, 0.18286911935212669, 0.18550305231188352, 0.1696825691263307, 0.19400004283113773, 0.19082056189587437, 0.18991379790788135]",2.750844950962784,23.851612091064453,227.05589069599998,457.969110192,/home/haowei/Documents/End2Race/post-trained/ppo_privilege_gru_0721_clip010/checkpoints/critic_warmup.pt,clip_010,privilege_gru / clip0.10
warmup,privilege_gru,19,16,0.1696825691263307,"[0.8367193189748597, 0.33146070568148417, 0.2530499790911236, 0.3414199877783577, 0.2977879562238303, 0.21349804954392346, 0.21855852978201304, 0.16464853136142443, 0.13172322496703104, 0.11571994723359613, 0.10383222939458611, 0.08578814531244096, 0.07496005055922567, 0.08924514037086714, 0.06250584819804053, 0.05770877604278158, 0.054077135010822924, 0.05330498940933797, 0.06729090473685188]","[0.7093531258228486, 0.2497080787391685, 0.22787132913268177, 0.4938574547387862, 0.26103299317547723, 0.22621835330978754, 0.27193926099007254, 0.2853052002699386, 0.1920722779456717, 0.1909878432930829, 0.18835392882250326, 0.18407455018724608, 0.21809178505649945, 0.18286911935212669, 0.18550305231188352, 0.1696825691263307, 0.19400004283113773, 0.19082056189587437, 0.18991379790788135]",2.750844950962784,23.851612091064453,222.54029297300076,437.3250753280008,/home/haowei/Documents/End2Race/post-trained/ppo_privilege_gru_0721_clip020/checkpoints/critic_warmup.pt,clip_020,privilege_gru / clip0.20
