panel,run,update,panel_valid,policy_sha256,scenario_id,episode_key,trace_format,trace_length,terminal_marker_valid,trace_collision_marker_matches_json,collision_time_s,trace_end_time_s,trace_end_lag_to_collision_s,opponent_collision,pass_detected,pass_time_s,pass_to_collision_s,max_relative_progress_m,terminal_relative_progress_m,json_terminal_relative_progress_m,relative_progress_terminal_abs_error_m,lateral_gap_at_pass_m,terminal_lateral_gap_m,post_pass_lateral_convergence_m,terminal_opponent_body_x_m,terminal_opponent_body_y_m,terminal_center_distance_m,terminal_heading_difference_rad,terminal_ego_track_heading_error_rad,terminal_abs_kinematic_slip_proxy_rad,terminal_yaw_rate_proxy_radps,terminal_tail_lateral_velocity_proxy_mps,terminal_abs_steer_command_rad,post_pass_rear_contact,merge_tail_relaxed,merge_tail_primary,merge_tail_strict,collision_class,trace_path
ppo_privilege_gru_0721_bs51200_u0020,ppo_privilege_gru_0721_bs51200,20,True,74fa5ca45b6baae212fc867fb4599de06acead5ae94db5408da261b01f8fe0e4,evaluation-sp35-ego1497-raceline1-v0.5,ol1_e1497_o1512_s0.5,legacy_pre_post_step,309,,False,3.089999999999978,3.0799999999999783,0.009999999999999787,True,False,,,-0.621041181068847,-0.621041181068847,-0.6149072604071648,0.006133920661682168,,0.02876248267795406,,0.6066131923865525,-0.007261051353665185,0.6066566475727149,0.18016355977054976,0.0679768621074559,0.02555861203708165,0.7557760426181109,-0.29038419227813833,0.08992532640695572,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_bs51200_u0020_Austin/multiagents/traces/ol1_e1497_o1512_s0.5.npz
ppo_privilege_gru_0721_bs51200_u0020,ppo_privilege_gru_0721_bs51200,20,True,74fa5ca45b6baae212fc867fb4599de06acead5ae94db5408da261b01f8fe0e4,evaluation-sp36-ego1539-raceline1-v0.5,ol1_e1539_o1554_s0.5,legacy_pre_post_step,337,,False,3.369999999999972,3.3599999999999723,0.009999999999999787,True,False,,,-0.21980900797666436,-0.21980900797666436,-0.19567960861127176,0.0241293993653926,,0.3313355721714979,,0.24306546248226257,0.3151197944103456,0.39797148626620815,-0.05936454642979472,0.0721130877830447,0.03929378187020083,-0.46880817803416464,0.3593013089380075,0.047678131610155106,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_bs51200_u0020_Austin/multiagents/traces/ol1_e1539_o1554_s0.5.npz
ppo_privilege_gru_0721_bs51200_u0020,ppo_privilege_gru_0721_bs51200,20,True,74fa5ca45b6baae212fc867fb4599de06acead5ae94db5408da261b01f8fe0e4,evaluation-sp48-ego2053-raceline1-v0.7,ol1_e2053_o2068_s0.7,legacy_pre_post_step,391,,False,3.9099999999999606,3.899999999999961,0.009999999999999787,False,False,,,-1.5711726451995958,-1.5711726451995958,-1.5609094043049652,0.010263240894630599,,0.824104101477833,,1.5294877451453202,-0.9067652644261293,1.7780764908517026,-0.0487055142919699,0.04855564362248366,0.0514277488569741,-0.4924068428759492,0.4601661666759536,0.04178478568792343,False,False,False,False,ego_only_wall_like,eval_results/ppo_privilege_gru_0721_bs51200_u0020_Austin/multiagents/traces/ol1_e2053_o2068_s0.7.npz
ppo_privilege_gru_0721_bs51200_u0020,ppo_privilege_gru_0721_bs51200,20,True,74fa5ca45b6baae212fc867fb4599de06acead5ae94db5408da261b01f8fe0e4,evaluation-sp37-ego1582-raceline2-v0.7,ol2_e1582_o1611_s0.7,legacy_pre_post_step,340,,False,3.3999999999999715,3.3899999999999717,0.009999999999999787,True,True,2.959999999999981,0.4399999999999906,0.5108287699167704,0.5108287699167704,0.5231791905038676,0.012350420587097233,0.584072177921565,0.25536676667443525,0.3287054112471297,-0.4961435796519784,0.3269343836524465,0.5941755151839261,-0.04375853878997038,0.1331324154498552,0.053099759867571095,-0.5219786719354658,0.4431707946286144,0.044517889618873596,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_bs51200_u0020_Austin/multiagents/traces/ol2_e1582_o1611_s0.7.npz
ppo_privilege_gru_0721_bs51200_u0020,ppo_privilege_gru_0721_bs51200,20,True,74fa5ca45b6baae212fc867fb4599de06acead5ae94db5408da261b01f8fe0e4,evaluation-sp4-ego171-raceline2-v0.8,ol2_e171_o194_s0.8,legacy_pre_post_step,695,,False,6.949999999999896,6.9399999999998965,0.009999999999999787,True,True,6.359999999999909,0.5899999999999874,0.37137383148964886,0.37137383148964886,0.3748904318210009,0.0035166003313520378,0.8126837983997177,0.3099623205685453,0.5027214778311724,-0.35327293596283627,0.3258815821287134,0.48062518957553146,-0.04941710114814679,0.040214698973433105,0.03825026207702864,-0.3102335313614168,0.32451877241129135,0.03780161216855049,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_bs51200_u0020_Austin/multiagents/traces/ol2_e171_o194_s0.8.npz
ppo_privilege_gru_0721_bs51200_u0020,ppo_privilege_gru_0721_bs51200,20,True,74fa5ca45b6baae212fc867fb4599de06acead5ae94db5408da261b01f8fe0e4,evaluation-sp15-ego641-raceline2-v0.7,ol2_e641_o661_s0.7,legacy_pre_post_step,449,,False,4.489999999999949,4.479999999999949,0.009999999999999787,True,True,4.249999999999954,0.23999999999999488,0.3487837853257929,0.3487837853257929,0.34481867755391704,0.003965107771875864,0.5645975661553458,0.3225495514130156,0.24204801474233023,-0.3877939610028167,0.3131350703287766,0.49843528011173327,0.003167492520522952,0.022969028922471324,0.16245308419570215,-1.6864315618918373,1.248436522015786,0.1617077887058258,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_bs51200_u0020_Austin/multiagents/traces/ol2_e641_o661_s0.7.npz
ppo_privilege_gru_0721_bs51200_u0020,ppo_privilege_gru_0721_bs51200,20,True,74fa5ca45b6baae212fc867fb4599de06acead5ae94db5408da261b01f8fe0e4,evaluation-sp17-ego727-raceline2-v0.5,ol2_e727_o745_s0.5,legacy_pre_post_step,117,,False,1.1700000000000008,1.1600000000000008,0.010000000000000009,True,False,,,-0.2837829535800154,-0.2837829535800154,-0.28402374271286135,0.00024078913284597547,,0.28415492610522686,,0.30061541015898513,0.318163395568581,0.4377185980796157,0.022993335892228295,-0.20985303775813424,0.20902069336912943,-1.9080023373242954,1.5452447297357432,0.07131625711917877,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_bs51200_u0020_Austin/multiagents/traces/ol2_e727_o745_s0.5.npz
ppo_privilege_gru_0721_bs51200_u0020,ppo_privilege_gru_0721_bs51200,20,True,74fa5ca45b6baae212fc867fb4599de06acead5ae94db5408da261b01f8fe0e4,evaluation-sp17-ego727-raceline2-v0.7,ol2_e727_o745_s0.7,legacy_pre_post_step,228,,False,2.2799999999999954,2.2699999999999956,0.009999999999999787,True,False,,,-0.60170016520442,-0.60170016520442,-0.5858081497613341,0.01589201544308594,,0.26966582893081864,,0.5911277209018571,0.28903468649394737,0.6580068635016494,0.028634654261971537,-0.0301335904292368,0.06762344558861377,-0.5775457671950236,0.6230054319663458,0.04223678633570671,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_bs51200_u0020_Austin/multiagents/traces/ol2_e727_o745_s0.7.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp25-ego1069-raceline0-v0.7,ol0_e1069_o1067_s0.7,legacy_pre_post_step,495,,False,4.949999999999939,4.939999999999939,0.009999999999999787,False,False,,,-0.6403644578052763,-0.6403644578052763,-0.6206353482363056,0.01972910956897067,,1.3768878844180077,,0.7103257971170361,-1.3426161553990634,1.5189407094381646,0.026859198339662882,-0.0545967005000616,0.10940481976568872,-0.8445537314293186,1.0610005997763203,0.059740543365478516,False,False,False,False,ego_only_wall_like,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol0_e1069_o1067_s0.7.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp30-ego1283-raceline0-v0.7,ol0_e1283_o1279_s0.7,legacy_pre_post_step,733,,False,7.329999999999888,7.319999999999888,0.009999999999999787,True,True,6.079999999999915,1.2499999999999734,0.9833114273480419,0.9833114273480419,0.9953951198824029,0.012083692534361035,0.6340481383902185,0.35495397296765835,0.2790941654225601,-0.31080239976638324,-0.46224711578803523,0.5570193243998811,0.701863390893771,0.2285909111425375,0.019222183646237845,-1.6957965701954698,0.5324537888407765,0.22151969373226166,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol0_e1283_o1279_s0.7.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp45-ego1924-raceline0-v0.7,ol0_e1924_o1919_s0.7,legacy_pre_post_step,670,,False,6.699999999999902,6.689999999999902,0.009999999999999787,True,True,6.109999999999914,0.5899999999999874,0.5271692283857305,0.44770411276078903,0.4676134060211439,0.019909293260354843,0.6587905600755548,0.36858006608969823,0.2902104939858566,-0.09778973272205313,-0.4214603416483629,0.432656505103304,0.4226256973061062,-0.15368244436505307,0.14219802301886997,-2.2498841153096407,1.1466834729677031,0.16723549365997314,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol0_e1924_o1919_s0.7.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp5-ego213-raceline0-v0.7,ol0_e213_o221_s0.7,legacy_pre_post_step,331,,False,3.3099999999999734,3.2999999999999736,0.009999999999999787,True,True,3.089999999999978,0.2199999999999953,0.32528283239062716,0.32528283239062716,0.3371748152541727,0.011891982863545536,0.4994264434558414,0.29904393335738716,0.20038251009845426,-0.28953715467724594,-0.33578346091196654,0.4433760216346996,0.08912203064827828,-0.12118897486675095,0.053511988844075375,0.22878314965107327,-0.4051210952337523,0.004961646627634764,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol0_e213_o221_s0.7.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp6-ego256-raceline0-v0.8,ol0_e256_o262_s0.8,legacy_pre_post_step,716,,False,7.159999999999892,7.149999999999892,0.009999999999999787,True,True,6.739999999999901,0.41999999999999105,0.4393650173964545,0.4393650173964545,0.4457052078257959,0.006340190429341419,0.6452252785410473,0.3178520393238125,0.32737323921723477,-0.4017646347417358,-0.3535474426952342,0.5351734447499242,0.14442861311744437,-0.06874150816748426,0.02451921043325278,-0.35383105782818314,0.2522758194899085,0.034999776631593704,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol0_e256_o262_s0.8.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp12-ego513-raceline0-v0.8,ol0_e513_o523_s0.8,legacy_pre_post_step,612,,False,6.119999999999914,6.109999999999914,0.009999999999999787,True,True,5.539999999999926,0.5799999999999876,0.15748960723385608,-0.026656289309954673,-0.03240047071150798,0.0057441814015533055,0.528166371941857,0.3187699814792263,0.2093963904626307,0.02873411396167673,-0.3185853063991654,0.31987848748956643,0.03150585767994496,-0.006674009701182371,0.00550872328567209,0.08444925460314681,-0.05402544976105543,0.02970270626246929,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol0_e513_o523_s0.8.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp13-ego556-raceline0-v0.8,ol0_e556_o565_s0.8,legacy_pre_post_step,698,,False,6.979999999999896,6.969999999999896,0.009999999999999787,True,True,6.849999999999898,0.12999999999999723,0.19066602504997832,0.19066602504997832,0.2057349859627493,0.01506896091277099,0.5353077185892043,0.4519016051729995,0.08340611341620485,-0.04282683016515969,-0.48135822562519615,0.4832596390751381,0.8911664375843351,-0.2546947694890207,0.3552938360807598,-4.044582013091295,2.4601454006466548,0.2032000720500946,True,True,False,False,post_overtake_rear_contact_without_merge_threshold,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol0_e556_o565_s0.8.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp17-ego727-raceline0-v0.5,ol0_e727_o739_s0.5,legacy_pre_post_step,227,,False,2.2699999999999956,2.259999999999996,0.009999999999999787,False,False,,,-1.1314362894121075,-1.1314362894121075,-1.1026599304114768,0.02877635900063069,,1.3822898406736517,,1.1411894093930035,-1.3726823248646234,1.7850966453126562,0.02581372861402409,-0.004027420933307102,0.06454254630073653,-0.5642682852204071,0.588907808642871,0.04769200459122658,False,False,False,False,ego_only_wall_like,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol0_e727_o739_s0.5.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp17-ego727-raceline0-v0.6,ol0_e727_o739_s0.6,legacy_pre_post_step,242,,False,2.4199999999999924,2.4099999999999926,0.009999999999999787,False,False,,,-2.2284060814192514,-2.2284060814192514,-2.2052088383272803,0.02319724309197113,,1.350090293524227,,2.282352823377905,-1.2496989362001216,2.602091820347777,0.035491963724401554,-0.03756046244625111,0.04716717391778369,-0.3084739133194446,0.4028948967064086,0.026757745072245598,False,False,False,False,ego_only_wall_like,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol0_e727_o739_s0.6.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp21-ego898-raceline0-v0.7,ol0_e898_o902_s0.7,legacy_pre_post_step,608,,False,6.079999999999915,6.069999999999915,0.009999999999999787,True,True,5.699999999999923,0.3799999999999919,0.26357755090702994,0.18227892335738716,0.191880749153853,0.009601825796465846,0.7580252336997269,0.4352454392548051,0.3227797944449218,0.021164927762180957,-0.4599341156756673,0.4604208345954128,0.6443842054880542,-0.33016956394016983,0.21489752634025283,-2.145092770140501,1.4208610687273917,0.12063274532556534,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol0_e898_o902_s0.7.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp32-ego1368-raceline1-v0.5,ol1_e1368_o1383_s0.5,legacy_pre_post_step,628,,False,6.2799999999999105,6.269999999999911,0.009999999999999787,True,False,,,-0.6018110098838179,-0.6018110098838179,-0.5937086933464002,0.008102316537417664,,0.12361811184099256,,0.5924192341370697,0.09490120920192324,0.5999723230979404,-0.07774110745093665,0.0013486882879227835,0.0506812989445482,-0.7964676855819156,0.42953925818841054,0.11211266368627548,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol1_e1368_o1383_s0.5.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp32-ego1368-raceline1-v0.6,ol1_e1368_o1383_s0.6,legacy_pre_post_step,436,,False,4.3599999999999515,4.349999999999952,0.009999999999999787,True,False,,,-0.5575741923966007,-0.5575741923966007,-0.5526908187533763,0.004883373643224331,,0.22583403901461566,,0.61810450870709,0.0037555410854130666,0.6181159177475349,-0.335228127849712,0.30680077968155706,0.11564913384463926,-2.1927006067681165,1.012480779253105,0.21736115217208862,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol1_e1368_o1383_s0.6.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp33-ego1411-raceline1-v0.5,ol1_e1411_o1426_s0.5,legacy_pre_post_step,576,,False,5.759999999999922,5.749999999999922,0.009999999999999787,True,False,,,-0.06245543404770615,-0.06245543404770615,-0.04200386584750504,0.02045156820020111,,0.31636755080642964,,0.06977925477490503,0.31498329394247787,0.3226199309710956,-0.014303563738788938,0.020817208412568178,0.07573315855534091,-0.597313469227338,0.5603853399865988,0.0015288444701582193,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol1_e1411_o1426_s0.5.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp35-ego1497-raceline1-v0.5,ol1_e1497_o1512_s0.5,legacy_pre_post_step,245,,False,2.4499999999999917,2.439999999999992,0.009999999999999787,True,False,,,-0.5920464679329598,-0.5920464679329598,-0.5878780146477993,0.004168453285160467,,0.09640284627417725,,0.5821709346461086,-0.14958436923813187,0.6010810932537252,-0.08448545898760429,0.07609459606613633,0.000305623644353048,0.00411887072584891,-0.00025876301050385025,0.0642407089471817,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol1_e1497_o1512_s0.5.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp35-ego1497-raceline1-v0.6,ol1_e1497_o1512_s0.6,legacy_pre_post_step,505,,False,5.049999999999937,5.039999999999937,0.009999999999999787,True,False,,,-0.5974346473375931,-0.5974346473375931,-0.5876367100069047,0.009797937330688455,,0.1959876003630095,,0.5717956367438769,0.2669103983910677,0.6310240969793579,0.1418605227996932,-0.11003249867342779,0.052664974215800964,-0.5203288844350618,0.4390520099911865,0.0591309554874897,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol1_e1497_o1512_s0.6.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp6-ego256-raceline1-v0.5,ol1_e256_o271_s0.5,legacy_pre_post_step,299,,False,2.9899999999999802,2.9799999999999804,0.009999999999999787,True,True,2.6499999999999875,0.33999999999999275,0.5376958969198711,0.5376958969198711,0.554304999939859,0.01660910301998797,0.4149613548577835,0.29381679638388647,0.12114455847389705,-0.5188736292224536,0.32618981857429324,0.6128863196743835,-0.0543322491963707,0.07359256857509067,0.010680735036363131,0.12214300598180111,0.013386061278150292,0.0003537774900905788,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol1_e256_o271_s0.5.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp6-ego256-raceline1-v0.6,ol1_e256_o271_s0.6,legacy_pre_post_step,322,,False,3.2199999999999753,3.2099999999999755,0.009999999999999787,True,True,3.1599999999999766,0.05999999999999872,0.18168140175660596,0.18168140175660596,0.20523177381164714,0.02355037205504118,0.3477631821585567,0.3153303469762687,0.03243283518228801,-0.1766977042452733,0.31353987046081516,0.35990183252400204,0.008151928482192705,0.013926489550689425,0.14879544182714088,-1.520200085810203,1.3910218874506806,0.055140431970357895,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol1_e256_o271_s0.6.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp25-ego1069-raceline2-v0.8,ol2_e1069_o1102_s0.8,legacy_pre_post_step,583,,False,5.82999999999992,5.81999999999992,0.009999999999999787,True,True,4.87999999999994,0.9499999999999797,0.1662507506696329,0.035859828247822634,0.02935641624458185,0.006503412003240783,0.6513639900340059,0.3337613572520701,0.3176026327819358,-0.008102602177819634,0.3355850310756003,0.33568283430056955,-0.08089794746717072,0.08290720782096628,0.002837000326326944,0.046267433195464766,-0.028821529990009146,0.005719426553696394,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol2_e1069_o1102_s0.8.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp3-ego128-raceline2-v0.8,ol2_e128_o149_s0.8,legacy_pre_post_step,445,,False,4.4499999999999496,4.43999999999995,0.009999999999999787,True,False,,,-0.28401132566844467,-0.28401132566844467,-0.27874663856329107,0.005264687105153598,,0.35031278875769883,,0.31751874796662005,0.3174654280409407,0.44900161838406294,0.024550481201913055,0.12110339015070926,0.10130158824900626,-0.883553821892239,0.7637348421744147,0.06938884407281876,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol2_e128_o149_s0.8.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp37-ego1582-raceline2-v0.7,ol2_e1582_o1611_s0.7,legacy_pre_post_step,330,,False,3.2999999999999736,3.289999999999974,0.009999999999999787,True,True,2.949999999999981,0.34999999999999254,0.5021297413617845,0.5021297413617845,0.5285493195041795,0.02641957814239504,0.5158383979345725,0.2453869718751937,0.27045142605937883,-0.5112750665839376,0.3182192952735598,0.6022173308655364,-0.017714083761377175,0.16587034371796072,0.070261162940362,-0.5567135628207994,0.5419830429266602,0.05309920012950897,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol2_e1582_o1611_s0.7.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp46-ego1967-raceline2-v0.8,ol2_e1967_o2001_s0.8,legacy_pre_post_step,574,,False,5.739999999999922,5.729999999999922,0.009999999999999787,True,True,5.269999999999932,0.46999999999999,0.516404924569855,0.516404924569855,0.5230134966059836,0.006608572036128635,0.5670134776233166,0.30556651568834575,0.2614469619349708,-0.5143017369533934,0.3129316489216357,0.602023665257514,-0.0013922818247715796,0.008805495970076294,0.07174965651137022,-0.5690266507399176,0.5984041280720045,0.03851712867617607,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol2_e1967_o2001_s0.8.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp7-ego299-raceline2-v0.8,ol2_e299_o320_s0.8,legacy_pre_post_step,656,,False,6.559999999999905,6.549999999999905,0.009999999999999787,True,True,6.1399999999999135,0.41999999999999105,0.503879232716173,0.503879232716173,0.5112319690356344,0.007352736319461428,0.7067484405782267,0.32398908187625464,0.3827593587019721,-0.5086881686487825,0.33670235379407754,0.6100263338362732,-0.0681913921962054,0.03245745738277428,0.12305325706781112,-1.1377217567641538,1.1041189240338474,0.05982246622443199,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol2_e299_o320_s0.8.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp10-ego427-raceline2-v0.7,ol2_e427_o448_s0.7,legacy_pre_post_step,646,,False,6.459999999999907,6.449999999999907,0.009999999999999787,True,True,5.82999999999992,0.6299999999999866,0.3990378079821255,0.3990378079821255,0.4060797878871938,0.007041979905068274,0.5506063183282145,0.297370939551931,0.2532353787762835,-0.3768946694345385,0.3294167612057586,0.5005646755529817,-0.0665431388675799,0.08401109092703152,0.0027494547008739545,0.08959663726216785,-0.04198684586224167,0.0003148780087940395,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol2_e427_o448_s0.7.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp1-ego42-raceline2-v0.7,ol2_e42_o63_s0.7,legacy_pre_post_step,472,,False,4.719999999999944,4.709999999999944,0.009999999999999787,True,True,4.679999999999945,0.03999999999999915,0.027474930813781384,0.027474930813781384,0.03311267643900351,0.005637745625222124,0.34870604919697407,0.3322562947852609,0.016449754411713147,-0.05813760363517088,0.328311410265943,0.3334192002078653,0.06501089858083997,-0.09171922609829686,0.21983010426680316,-1.894782438735128,1.8905911860684952,0.002132570603862405,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol2_e42_o63_s0.7.npz
ppo_privilege_gru_0721_clip010_u0001,ppo_privilege_gru_0721_clip010,1,True,b0cf85939fcf3d41b84193432a2e0b38de9f59c97d7e3f99ee792c341c2a54fe,evaluation-sp1-ego42-raceline2-v0.8,ol2_e42_o63_s0.8,legacy_pre_post_step,732,,False,7.319999999999888,7.309999999999889,0.009999999999999787,True,False,,,-0.09748060372572809,-0.10305244946482617,-0.09629316772239349,0.006759281742432677,,0.3429153799130727,,0.15371881625253858,0.3209006601638644,0.35581836400569,-0.07018783688148877,0.183903782985384,0.04766778953739115,-0.30014323897254974,0.33522761845226395,0.048170413821935654,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0721_clip010_u0001_Austin/multiagents/traces/ol2_e42_o63_s0.8.npz
