iteration	objective	gradient_component	probe_group	parameter_gradient_l2	functional_direction_norm	cosine_with_b4_global_direction	inner_with_b4_global_direction	cosine_with_actual_b5_update	cosine_with_preupdate_bc_displacement	first_order_bc_displacement_increase
2	b5_original	all	bc_follow	6.218821108790688	3113.9456475544325	0.19006906316127084	345.516512967194	0.0627853071559238	0.6283329726833893	115.47321389529554
2	b5_original	all	safe_reference	6.218821108790688	3619.8020734431702	0.15121707071373028	308.03837629092703	-0.21125025175067805	0.6625301034410747	172.23115196235028
2	opened_austin_prevalence	collision	bc_collision	0.09073859475664135	32.04226165984919	0.3112061569687532	6.8341583174550555	-0.11086127019486476	0.5046826235849903	1.3247680347036175
2	opened_austin_prevalence	collision	bc_overtake	0.09073859475664135	38.89373978861104	0.1736341549664167	4.2850886889855015	-0.24402898398720543	0.6342427337639615	1.777265945572238
2	opened_austin_prevalence	collision	bc_follow	0.09073859475664135	32.47221693600805	0.08003851500188755	1.5172505657047841	0.09155080587677335	0.6180543256971436	1.1844560894376026
2	opened_austin_prevalence	collision	safe_reference	0.09073859475664135	36.61668198647458	0.0398506890067397	0.8211717550128739	-0.1533932398029757	0.645731801276442	1.6980576443466902
2	opened_austin_prevalence	overtake	bc_collision	8.886233961607541	4352.576652288763	0.4170802586409347	1244.1700836477562	-0.15927826738546244	0.49505931849484536	176.52328206245326
2	opened_austin_prevalence	overtake	bc_overtake	8.886233961607541	5381.918018957175	0.2925762942587985	999.1280823332067	-0.3108406562697356	0.6572838109496727	254.86325670757725
2	opened_austin_prevalence	overtake	bc_follow	8.886233961607541	4355.059192339753	0.20119091253986032	511.50368717726724	0.059165163330487394	0.6288672536119279	161.63425948397312
2	opened_austin_prevalence	overtake	safe_reference	8.886233961607541	5083.511436611994	0.16191422014721696	463.1993886210341	-0.21714720742080781	0.6635312300114722	242.24032420081713
2	opened_austin_prevalence	follow	bc_collision	0.13413785746141677	66.72024574122655	-0.4219934403200516	-19.29643271451707	0.16423089931630078	-0.4947564537269781	-2.704253690134722
2	opened_austin_prevalence	follow	bc_overtake	0.13413785746141677	83.16256197494673	-0.3012853240685651	-15.898303748704517	0.3184014386130992	-0.6572710191915407	-3.9381255562432504
2	opened_austin_prevalence	follow	bc_follow	0.13413785746141677	67.1553778164891	-0.21112849341953224	-8.27701975037432	-0.05399800398426529	-0.6296414998265447	-2.4954824303945355
2	opened_austin_prevalence	follow	safe_reference	0.13413785746141677	78.56723464373844	-0.1710588015117199	-7.563208489479736	0.2223539620355967	-0.6626789299251545	-3.7390897993791263
2	opened_austin_prevalence	all	bc_collision	8.80729839525584	4317.447072463909	0.416262204661718	1231.707807832431	-0.15885905891647026	0.49518719992930776	175.1437959951509
2	opened_austin_prevalence	all	bc_overtake	8.80729839525584	5337.17875933242	0.29159961161675507	987.5148680048975	-0.31026336675722577	0.6571740380629558	252.7023972001829
2	opened_austin_prevalence	all	bc_follow	8.80729839525584	4320.02129895735	0.20014228825364488	504.7439184169462	0.05949377842041082	0.628825578909599	160.32323310064695
2	opened_austin_prevalence	all	safe_reference	8.80729839525584	5041.132545057119	0.16089883869077554	456.457351496815	-0.2166214276019182	0.6634716049451014	240.1992919784562
3	b5_original	collision	bc_collision	28.431562239571257	10033.491065735598	-0.41916014083100006	-2882.3435125933465	0.6471909720541241	-0.2257891949918959	-248.7327932380207
3	b5_original	collision	bc_overtake	28.431562239571257	12338.688152483332	-0.2939337571782732	-2301.2479092249528	0.8806250354891115	-0.2959018175328797	-296.16896459607324
3	b5_original	collision	bc_follow	28.431562239571257	10013.710371219217	-0.20992740692277265	-1227.186342717554	0.8877500081132612	-0.44113627553512896	-373.8313600061703
3	b5_original	collision	safe_reference	28.431562239571257	11549.644437759769	-0.15377192611365229	-999.4586909932806	0.8942827639091462	-0.4552827236593688	-427.60714324072717
3	b5_original	overtake	bc_collision	1.4187162096560975	667.5835053553699	0.34663751848750335	158.59695936075593	-0.6481110028720919	0.27054283896233816	19.82985160008863
3	b5_original	overtake	bc_overtake	1.4187162096560975	841.4313625918898	0.21448694137060328	114.51556085223976	-0.8804718043010313	0.34894824613915665	23.817854699243178
3	b5_original	overtake	bc_follow	1.4187162096560975	674.8927459620003	0.12174299283438308	47.96506972705628	-0.8924517679333138	0.4874704239902364	27.841393198689126
3	b5_original	overtake	safe_reference	1.4187162096560975	795.4982939383518	0.08041100717557062	35.99763213546209	-0.9041417898518606	0.4696880405137369	30.38392819412627
3	b5_original	follow	bc_collision	0.8030304601607763	417.9654681642541	-0.3765530892130034	-107.86494076750924	0.6480168151994584	-0.26581686164776647	-12.198340503456967
3	b5_original	follow	bc_overtake	0.8030304601607763	519.5637043734781	-0.24457894230543073	-80.6311436948292	0.8816702875452751	-0.3433858883967289	-14.472520536218717
3	b5_original	follow	bc_follow	0.8030304601607763	422.5488502463483	-0.15219152850772782	-37.54168394960485	0.8922274987398274	-0.48989838991555135	-17.518256016473288
3	b5_original	follow	safe_reference	0.8030304601607763	491.99041786482877	-0.11177519073118752	-30.947191630061884	0.9030210821608557	-0.47055865674536523	-18.826326152345906
3	b5_original	all	bc_collision	28.14351707902366	9787.207076364739	-0.42214455534291945	-2831.6114615272436	0.6469430092080907	-0.22436903166808606	-241.10127901521753
3	b5_original	all	bc_overtake	28.14351707902366	12020.331240049543	-0.2972759380645909	-2267.363476827679	0.8804237313227471	-0.29415454339602837	-286.82362646734055
3	b5_original	all	bc_follow	28.14351707902366	9764.669378707864	-0.21345291344814696	-1216.7629471238072	0.8873185067915669	-0.4398947312167019	-363.5082199420052
3	b5_original	all	safe_reference	28.14351707902366	11248.388324284399	-0.15709242171229396	-994.4082433562305	0.8937886938997353	-0.4548409681086862	-416.04953655635234
3	opened_austin_prevalence	collision	bc_collision	8.193714098200171	2873.2455622031725	-0.420534859274173	-828.1107800789541	0.6468892709878253	-0.2251145118244419	-71.01564901404019
3	opened_austin_prevalence	collision	bc_overtake	8.193714098200171	3531.5161285068543	-0.2953933259704113	-661.9220151087068	0.88046530119451	-0.2950701756450404	-84.52972099235629
3	opened_austin_prevalence	collision	bc_follow	8.193714098200171	2866.175566010646	-0.21155870648743322	-353.9810705724945	0.887466774888381	-0.44041463047309376	-106.82489129396683
3	opened_austin_prevalence	collision	safe_reference	8.193714098200171	3304.563661128855	-0.15527051113758547	-288.7501946016514	0.8939435052657342	-0.45496829383573495	-122.26169755063503
3	opened_austin_prevalence	overtake	bc_collision	1.53747370337941	424.6047842144637	0.25025380094168087	72.82479282155431	-0.6478373140345466	0.27793786911190993	12.957178159275038
3	opened_austin_prevalence	overtake	bc_overtake	1.53747370337941	549.110204812673	0.10998237114085538	38.320180515911154	-0.874102062386159	0.3600464643236327	16.0376596098888
3	opened_austin_prevalence	overtake	bc_follow	1.53747370337941	429.5188943127097	0.01599953837102707	4.011770415052974	-0.8900925686698659	0.4746344723038411	17.25239857620953
3	opened_austin_prevalence	overtake	safe_reference	1.53747370337941	523.112275183786	-0.0278186335391358	-8.189358526839147	-0.9043996419538048	0.4690776610662893	19.95422332871925
3	opened_austin_prevalence	follow	bc_collision	0.875852196081909	395.66644523349026	0.33589763412458107	91.08562826377599	-0.6493517944029817	0.27300557138633247	11.859832481162137
3	opened_austin_prevalence	follow	bc_overtake	0.875852196081909	496.31273137867885	0.19336995544489516	60.89608403077236	-0.8830535894668653	0.35629909259544473	14.344752465563563
3	opened_austin_prevalence	follow	bc_follow	0.875852196081909	399.1134661193276	0.09977075045569951	23.245878638744657	-0.8948278767117525	0.4901525562463023	16.55524398382226
3	opened_austin_prevalence	follow	safe_reference	0.875852196081909	469.73208925972233	0.058142626299969406	15.369652719477216	-0.9074204859981586	0.4760298549321819	18.18358818070218
3	opened_austin_prevalence	all	bc_collision	7.467593832652451	2075.633173551148	-0.4669117589640856	-664.200360275112	0.6391640928175284	-0.20272193716462367	-46.198638219561374
3	opened_austin_prevalence	all	bc_overtake	7.467593832652451	2511.2128258623197	-0.35314485324301165	-562.7057524844238	0.8725378818506421	-0.26580945936197675	-54.14730914842855
3	opened_austin_prevalence	all	bc_follow	7.467593832652451	2059.8381503074193	-0.2717069985112016	-326.72342151293697	0.8758873402118346	-0.4188749975563498	-73.01724930925005
3	opened_austin_prevalence	all	safe_reference	7.467593832652451	2331.533479033592	-0.21459786309561088	-281.56990166400516	0.8812852891028732	-0.44369292674300265	-84.12388629833933
4	b5_original	collision	bc_collision	2.7582604655307428	1060.54700208718	0.4275004845099121	310.72788146766015	0.45613817138541846	-0.23090333454435918	-37.36987797605076
4	b5_original	collision	bc_overtake	2.7582604655307428	1272.6007629458782	0.31075539480305936	250.9318618800257	0.6529752285601816	-0.5808918490410956	-79.92554945319273
4	b5_original	collision	bc_follow	2.7582604655307428	1061.9937629530777	0.21664222249473156	134.3109480378512	0.6784134889669219	-0.46081603203361354	-47.70476669780526
4	b5_original	collision	safe_reference	2.7582604655307428	1185.1994219834894	0.18510548587940376	123.46103147810041	0.7397884819067033	-0.5664008965331805	-69.6234281323863
4	b5_original	overtake	bc_collision	0.5122181172325875	94.94066990254828	0.5819116824126468	37.863700832341166	0.48503456169913933	-0.2756591169296503	-3.993799025693372
4	b5_original	overtake	bc_overtake	0.5122181172325875	118.85852682631923	0.5083242964236161	38.33682693116259	0.6550491175977726	-0.6145073217606363	-7.896880637734641
4	b5_original	overtake	bc_follow	0.5122181172325875	93.04104888779837	0.43419834339773755	23.583546007855524	0.6998769066984293	-0.46505346250802404	-4.2178362014395265
4	b5_original	overtake	safe_reference	0.5122181172325875	108.62777949987064	0.40350325948752197	24.666477218182596	0.7668759079958485	-0.548907649181077	-6.184152990888422
4	b5_original	follow	bc_collision	1.6836096909415545	858.8723621147424	0.42177307641072925	248.26824441231005	0.45160212238941516	-0.2657701622510173	-34.83344304446135
4	b5_original	follow	bc_overtake	1.6836096909415545	1061.6402099478046	0.2981388271910038	200.83567063442044	0.6665406314272005	-0.5966670181804683	-68.48690809200593
4	b5_original	follow	bc_follow	1.6836096909415545	864.981280445234	0.20679182878058613	104.42065876839251	0.6803528596139018	-0.47439716005253174	-40.00009468191296
4	b5_original	follow	safe_reference	1.6836096909415545	1001.9235083697564	0.16829302666768847	94.88987354492355	0.7484822777173564	-0.5845547752297515	-60.743501045332195
4	b5_original	all	bc_collision	4.4371230610239065	2008.7565154841907	0.43354218021965535	596.8598257870788	0.4568368781974717	-0.24857056676520561	-76.19711975108085
4	b5_original	all	bc_overtake	4.4371230610239065	2447.2693343355118	0.315618056898444	490.1043565132507	0.6605162949013244	-0.5907517058018423	-156.30933711234886
4	b5_original	all	bc_follow	4.4371230610239065	2015.5093408118594	0.22294216548925355	262.3151515201028	0.6817535527028872	-0.46787055366857516	-91.92269703906348
4	b5_original	all	safe_reference	4.4371230610239065	2290.2116628616795	0.18855694563084793	243.01738129294012	0.7466658717796992	-0.5748830198137018	-136.55108126244227
4	opened_austin_prevalence	collision	bc_collision	0.7431673915884915	325.0668748458722	0.4184644116009578	93.22769300092371	0.45309474543374667	-0.23883906283193876	-11.847852226972538
4	opened_austin_prevalence	collision	bc_overtake	0.7431673915884915	393.7934905435204	0.2978319662499069	74.41916528323276	0.6564988882700071	-0.5841504086141774	-24.8708934206742
4	opened_austin_prevalence	collision	bc_follow	0.7431673915884915	326.10271114310774	0.204591836810867	38.94834936260113	0.6764199026503694	-0.46534029024694046	-14.792354150507336
4	opened_austin_prevalence	collision	safe_reference	0.7431673915884915	368.08854245973095	0.17028775452656722	35.27401523938329	0.7402585899858628	-0.5722071327640588	-21.844675952245574
4	opened_austin_prevalence	overtake	bc_collision	1.0212181201792836	252.55569444661893	0.4492826460740979	77.76613253471464	0.43975299610829893	-0.24794460471879815	-9.555939289660733
4	opened_austin_prevalence	overtake	bc_overtake	1.0212181201792836	314.73453068781646	0.35316995580661464	70.52987229558735	0.6504321976737027	-0.6013497504082742	-20.463018520388065
4	opened_austin_prevalence	overtake	bc_follow	1.0212181201792836	250.77978791603886	0.2709340682861762	39.66454667719589	0.6728034507494838	-0.4771892406175893	-11.66528634374791
4	opened_austin_prevalence	overtake	safe_reference	1.0212181201792836	292.40931517297156	0.22973806639648806	37.804486662638624	0.7412586248964904	-0.5728209966877705	-17.372014072857453
4	opened_austin_prevalence	follow	bc_collision	0.7552069864723455	308.64220020240236	0.4558338524680362	96.4218751818309	0.4675651165642948	-0.2847615023190148	-13.41214179128604
4	opened_austin_prevalence	follow	bc_overtake	0.7552069864723455	380.2151428965015	0.3292430629846065	79.43117661793198	0.6755228524599566	-0.608676544570741	-25.02154628430814
4	opened_austin_prevalence	follow	bc_follow	0.7552069864723455	309.6382024038269	0.24104567161905152	43.57127021885997	0.6943003871314143	-0.47674505858238203	-14.389740693207855
4	opened_austin_prevalence	follow	safe_reference	0.7552069864723455	361.155179677955	0.20055341295131568	40.76083621656679	0.7627095651364016	-0.586546907624914	-21.970332903488
4	opened_austin_prevalence	all	bc_collision	2.040209103930177	882.2757632834155	0.4422510351305311	267.4156988223335	0.45638626359037904	-0.25859024441310324	-34.81593316807284
4	opened_austin_prevalence	all	bc_overtake	2.040209103930177	1085.7137302404833	0.32570488490195115	224.3802125630219	0.6632341970362509	-0.5993552235699816	-70.35545782154801
4	opened_austin_prevalence	all	bc_follow	2.040209103930177	884.3717446711668	0.23666482937227407	122.18416552958297	0.6832983912796219	-0.47382407935934706	-40.84738099000293
4	opened_austin_prevalence	all	safe_reference	2.040209103930177	1019.1765987675083	0.1984831918477342	113.83933725411227	0.750299936329923	-0.5788550631741621	-61.187022494028255
5	b5_original	collision	bc_collision	1.456106204488272	497.76685924209926	-0.44213362987955573	-150.8319064187923	0.5373369164901384	0.05774403835226684	5.047588013183402
5	b5_original	collision	bc_overtake	1.456106204488272	617.1615062769406	-0.3305090140361011	-129.42765774619102	0.6606169954706504	0.18370087177174751	11.549768613576624
5	b5_original	collision	bc_follow	1.456106204488272	503.9355567789093	-0.2378216027566953	-69.96368087308105	0.7094440716140188	-0.0027176101488196555	-0.14373189682384213
5	b5_original	collision	safe_reference	1.456106204488272	584.9397902897347	-0.19966866579979475	-65.72646290016313	0.6858589106089312	-0.008157132746781834	-0.5037253705201996
5	b5_original	overtake	bc_collision	1.7107514745200674	805.2048692595085	-0.37795088119792747	-208.57173165504804	0.5683162503634024	0.02800349180045059	3.9597644186616545
5	b5_original	overtake	bc_overtake	1.7107514745200674	996.9446781178713	-0.2374757047391547	-150.22257340236115	0.6592758292940637	0.16517608144652982	16.775731030705188
5	b5_original	overtake	bc_follow	1.7107514745200674	802.7801316739487	-0.1447653223239515	-67.84338414151864	0.7246387176568482	0.012822584143381825	1.0803467551455643
5	b5_original	overtake	safe_reference	1.7107514745200674	936.708734521483	-0.10446391919189661	-55.06682859523667	0.6978506127872804	-0.0008517749207050515	-0.08423150270035301
5	b5_original	follow	bc_collision	1.7049790237120688	857.3164681123044	0.422522164742951	248.25862999499668	-0.5449330670204785	-0.03971475372796025	-5.979210025909723
5	b5_original	follow	bc_overtake	1.7049790237120688	1054.1576338735829	0.2971073543524408	198.73021991667846	-0.6594355988056109	-0.1795988174087717	-19.28733691503549
5	b5_original	follow	bc_follow	1.7049790237120688	855.678742887689	0.20738311697428882	103.59301829930274	-0.7151622168499545	-0.005404476176420513	-0.48535035180600644
5	b5_original	follow	safe_reference	1.7049790237120688	993.5250311148698	0.16667466465714237	93.189629147788	-0.6931929185754963	0.003822720690104689	0.40095580950269083
5	b5_original	all	bc_collision	1.689185135699919	446.4782115496537	-0.36322521798546864	-111.14500636582594	0.5776304952214683	0.03862115198237501	3.0281421773830823
5	b5_original	all	bc_overtake	1.689185135699919	559.9020538761243	-0.22777125794910197	-80.92001113519953	0.6605080979227482	0.1584546025779587	9.038162704605838
5	b5_original	all	bc_follow	1.689185135699919	450.86838445025404	-0.1299895110280078	-34.21404633296743	0.7259115164171444	0.009536529317719006	0.45126445863422326
5	b5_original	all	safe_reference	1.689185135699919	528.1694587231448	-0.09286974181511755	-27.603662125907643	0.6932707118309905	-0.003353710432822639	-0.1870010204610408
5	opened_austin_prevalence	collision	bc_collision	0.3298737288877077	128.72063427590112	-0.44375883952360357	-39.1479369652174	0.5339001079837168	0.04851874143779964	1.096752080050907
5	opened_austin_prevalence	collision	bc_overtake	0.3298737288877077	158.94058701423245	-0.3358144476000006	-33.867188284837205	0.6632261523520284	0.18304488066343094	2.963846012109733
5	opened_austin_prevalence	collision	bc_follow	0.3298737288877077	130.56254524141997	-0.2427016096976049	-18.498546714246512	0.71003306778228	-0.005510115542098729	-0.07550406125093226
5	opened_austin_prevalence	collision	safe_reference	0.3298737288877077	150.37802842235823	-0.2067246819099687	-17.494272983492028	0.6887293227519927	-0.009389033342048322	-0.14905632102292932
5	opened_austin_prevalence	overtake	bc_collision	2.073769491194603	987.387389303599	-0.3887492636826133	-263.06971104657015	0.5674085330559362	0.027433158772040497	4.756792005893895
5	opened_austin_prevalence	overtake	bc_overtake	2.073769491194603	1216.106901642252	-0.25176402594843966	-194.27207588500934	0.6624074900334815	0.16668915985646068	20.651059926017897
5	opened_austin_prevalence	overtake	bc_follow	2.073769491194603	985.6685927688247	-0.15873595212405145	-91.3382246281244	0.7245178277273903	0.008640514920140827	0.8938436140198671
5	opened_austin_prevalence	overtake	safe_reference	2.073769491194603	1142.6894924609728	-0.11986242095980221	-77.07800391737663	0.6993294960980231	-0.0041028919768495474	-0.49495241384688726
5	opened_austin_prevalence	follow	bc_collision	1.584876600981108	373.46198127458086	0.539472598838488	138.07958709074688	-0.512288987969813	-0.058232395644181485	-3.8191069696740585
5	opened_austin_prevalence	follow	bc_overtake	1.584876600981108	443.96446198423195	0.435863514442113	122.78453695758236	-0.6424066119800942	-0.20336609187505558	-9.197927592551677
5	opened_austin_prevalence	follow	bc_follow	1.584876600981108	356.8767193278655	0.35937597944757005	74.87099584271971	-0.6767811778015965	0.014058608222496253	0.5265644620279544
5	opened_austin_prevalence	follow	safe_reference	1.584876600981108	415.3795356564018	0.3152165887803604	73.68402504438168	-0.665157675909417	0.021951985434363264	0.9626402851529159
5	opened_austin_prevalence	all	bc_collision	2.2874372024790897	755.6551491125123	-0.31693627852740175	-164.13805856690396	0.5791736199461163	0.015330980925956169	2.0344375266494996
5	opened_austin_prevalence	all	bc_overtake	2.2874372024790897	944.9230053201132	-0.1757165414648306	-105.35472604646945	0.6622403742528784	0.14976646812681907	14.416978367044006
5	opened_austin_prevalence	all	bc_follow	2.2874372024790897	772.103794867698	-0.07757488262150969	-34.96577512645989	0.7321693625387036	0.01659681032252047	1.344904096614865
5	opened_austin_prevalence	all	safe_reference	2.2874372024790897	890.9866725935974	-0.04165927370619343	-20.888251224720584	0.7030333390278782	0.0033874465980414	0.31863156400026293
6	b5_original	collision	bc_collision	6.2875979930274735	3272.7911064361847	-0.39950544669855753	-896.0962979700876	0.4331011893726498	0.2867516618216836	152.61124926571847
6	b5_original	collision	bc_overtake	6.2875979930274735	4065.0029886952043	-0.27000840954743416	-696.4390474200352	0.2572810057618822	0.49187466437848787	227.22445656511172
6	b5_original	collision	bc_follow	6.2875979930274735	3290.542307450212	-0.1779771953168597	-341.8835333039448	0.4765823558272692	0.3637925466984323	132.2850251619996
6	b5_original	collision	safe_reference	6.2875979930274735	3837.0310394731405	-0.13810026504166734	-298.2009375942095	0.25158917985535656	0.3383902744016719	149.2121268048324
6	b5_original	overtake	bc_collision	2.290140163195022	992.5130242401374	-0.3777955131231666	-256.984365475941	0.44395047439501545	0.29535039608405156	47.66900531167339
6	b5_original	overtake	bc_overtake	2.290140163195022	1232.4872141249107	-0.23096466567675866	-180.6229452152216	0.24762075309007678	0.48285755678635434	67.63028319106887
6	b5_original	overtake	bc_follow	2.290140163195022	982.1650330019021	-0.1394638015999079	-79.96359552330259	0.4592907891370546	0.3735770845296111	40.54656846839744
6	b5_original	overtake	safe_reference	2.290140163195022	1161.2407170090353	-0.0974179720745269	-63.662035451799866	0.230932425996594	0.34139389409449095	45.558450032762
6	b5_original	follow	bc_collision	2.062585830172747	1090.8212869678691	-0.3941342094323556	-294.65338065435094	0.42477543848745053	0.28224650156860764	50.066183835934346
6	b5_original	follow	bc_overtake	2.062585830172747	1352.721359907357	-0.26563092255645676	-227.9984692635698	0.2533039612396753	0.49184690513429397	75.60979169122629
6	b5_original	follow	bc_follow	2.062585830172747	1098.1438178454857	-0.17356450831149517	-111.26702836246267	0.4722164986705275	0.36479138236418046	44.268336180774405
6	b5_original	follow	safe_reference	2.062585830172747	1275.9819711163836	-0.13339086086123303	-95.7832995513928	0.24803810079472655	0.3401381053926299	49.87590190083906
6	b5_original	all	bc_collision	10.372489239504741	5353.09045012598	-0.3946122041235055	-1447.7340411009723	0.4336617249792315	0.2875904857589039	250.34643636211297
6	b5_original	all	bc_overtake	10.372489239504741	6647.566716238574	-0.2619861783570838	-1105.0604539182714	0.25478302188478913	0.49039290124815893	370.46452782138624
