group,run,update,scenario_id,episode_key,outcome,opp_raceline,opponent_speed_scale,avg_speed_mps,global_min_surface_dist_m,final_relative_position_m_json,trace_frames,trace_duration_s,terminal_post_step_present,terminal_post_step_true_count,collision_flag_present_in_trace,reference_index,reference_kind,reference_time_s,json_collision_time_s,trace_reference_lag_to_collision_s,initial_relative_progress_m,max_relative_progress_before_reference_m,relative_progress_at_reference_m,first_overtake_time_s,time_from_overtake_to_reference_s,opponent_longitudinal_in_ego_frame_m,opponent_lateral_in_ego_frame_m,center_distance_at_reference_m,rear_center_distance_at_reference_m,front_center_distance_at_reference_m,max_abs_estimated_sideslip_deg_0p5s_5step,max_abs_estimated_sideslip_deg_0p5s_10step,max_abs_estimated_yaw_rate_radps_0p5s,lateral_closure_m_0p5s,lateral_closure_m_1p0s,min_center_distance_m_1p0s,vehicle_collision,wall_only_collision,overtake_before_reference,opponent_behind_at_reference,lateral_merge_closing_0p5s,post_overtake_rear_contact,post_overtake_rear_merge_contact,high_sideslip_tail_3deg,high_sideslip_tail_5deg,high_sideslip_tail_8deg,trace_missing
G2,ppo_privilege_gru_0721_bs25600,5,evaluation-sp6-ego256-raceline1-v0.5,ol1_e256_o271_s0.5,ego_collision,1,0.5,4.265508808542621,0.0069,0.5262321686520579,294,2.9299999999999815,False,0,False,293,nearest_preterminal_frame,2.9299999999999815,2.9399999999999813,0.009999999999999787,-2.999458000000004,0.5114106225631474,0.5114106225631474,2.6099999999999883,0.3199999999999932,-0.4886891862378252,0.33076904578246447,0.5901061619688697,0.38585690919781557,0.846028965468422,2.045718145723794,2.3168021299380595,0.5519213079375735,0.1025631240846816,0.08147480813241109,0.4018515070580352,True,False,True,True,True,True,True,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,5,evaluation-sp6-ego256-raceline1-v0.6,ol1_e256_o271_s0.6,ego_collision,1,0.6,4.613128854806929,0.0196,0.3288009668390828,320,3.189999999999976,False,0,False,319,nearest_preterminal_frame,3.189999999999976,3.1999999999999758,0.009999999999999787,-2.999458000000004,0.2931109885840044,0.2931109885840044,3.0799999999999783,0.10999999999999766,-0.316734223752651,0.31509284346133287,0.4467707113237644,0.3162249495536442,0.6836738391025943,11.376872124558972,13.09286018256507,2.6910541929340988,0.05254808721015397,-0.04541510691740208,0.3975441140198585,True,False,True,True,False,True,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,5,evaluation-sp8-ego342-raceline0-v0.8,ol0_e342_o348_s0.8,ego_collision,0,0.8,5.74297881925295,0.0076,-0.5909065455640246,646,6.449999999999907,False,0,False,645,nearest_preterminal_frame,6.449999999999907,6.459999999999907,0.009999999999999787,-2.9925857044196675,-0.5895529749174955,-0.5895529749174955,,,0.5835067422828155,-0.30097779999067714,0.6565575027190933,0.9239056580088495,0.42039724529627825,7.716883040258946,9.301307655252414,1.3409174842910085,0.21875845418088108,0.28410605268685024,0.6565575027190933,True,False,False,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp1-ego42-raceline2-v0.8,ol2_e42_o63_s0.8,ego_collision,2,0.8,5.662629819599226,0.0103,0.5582996007304644,725,7.23999999999989,False,0,False,724,nearest_preterminal_frame,7.23999999999989,7.24999999999989,0.009999999999999787,-2.99293232204343,0.5468153847124029,0.5468153847124029,6.949999999999896,0.2899999999999938,-0.5096813295652263,0.32170032233002804,0.6027156502818063,0.3895522865377503,0.8619636455457109,9.495246529978626,11.876733622099353,1.8723930920060505,0.42329462914492605,0.08279018692900675,0.5329346683824898,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp10-ego427-raceline2-v0.7,ol2_e427_o448_s0.7,ego_collision,2,0.7,5.256521224848861,0.0078,0.5349113015707019,626,6.249999999999911,False,0,False,625,nearest_preterminal_frame,6.249999999999911,6.259999999999911,0.009999999999999787,-3.27570439366238,0.5252738589329624,0.5252738589329624,5.569999999999926,0.6799999999999855,-0.5001050688914922,0.3382050533586339,0.6037281988182103,0.39815423907226594,0.859446727846087,1.031797159611677,1.2590188389867214,0.2594780543162012,0.16346781997884902,0.25917872363628197,0.5104991679112675,True,False,True,True,True,True,True,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp12-ego513-raceline0-v0.8,ol0_e513_o523_s0.8,ego_collision,0,0.8,6.103722269437838,0.0032,0.5494013886122673,605,6.039999999999916,False,0,False,604,nearest_preterminal_frame,6.039999999999916,6.0499999999999154,0.009999999999999787,-2.918793232532323,0.5417450887320285,0.5417450887320285,5.34999999999993,0.6899999999999853,-0.5190874999032654,-0.32874557913424096,0.6144310281521679,0.4006928230106401,0.873324818323643,4.871175000477329,5.696786160564186,0.6048215453900547,0.04147448216913108,0.36986807077425643,0.4429610684326344,True,False,True,True,False,True,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp13-ego556-raceline0-v0.8,ol0_e556_o565_s0.8,ego_collision,0,0.8,5.338514492828109,0.0018,0.2755611926945676,707,7.059999999999894,False,0,False,706,nearest_preterminal_frame,7.059999999999894,7.069999999999894,0.009999999999999787,-3.042886322651867,0.2628731511446176,0.26047093965482304,6.869999999999898,0.18999999999999595,-0.07290375175295932,-0.4835425310864561,0.4890075013628661,0.530041659091469,0.6045763081744685,17.409549423122225,22.862541488363128,4.6539997192020905,0.29899679251922,0.3014776014798037,0.4890075013628661,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp15-ego641-raceline2-v0.7,ol2_e641_o661_s0.7,ego_collision,2,0.7,4.693168566617532,0.0112,0.36481235746333596,439,4.379999999999951,False,0,False,438,nearest_preterminal_frame,4.379999999999951,4.389999999999951,0.009999999999999787,-3.120405458589886,0.3461912648228349,0.3461912648228349,4.159999999999956,0.2199999999999953,-0.4709735266078824,0.31168556127312863,0.5647689367091739,0.3604154636513799,0.8223311968447887,17.847709975836345,24.531422424341134,5.396646919198904,0.2494682811761595,0.5275342627839775,0.5227440739259028,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp17-ego727-raceline2-v0.5,ol2_e727_o745_s0.5,ego_collision,2,0.5,3.1151243273402303,0.0007,-0.3916082685375386,110,1.0900000000000007,False,0,False,109,nearest_preterminal_frame,1.0900000000000007,1.1000000000000008,0.010000000000000009,-2.1996019999999987,-0.4065371781397573,-0.4065371781397573,,,0.46058908568021306,0.3015193596926632,0.5505054315056376,0.8088868275672016,0.34643117703619675,18.957722870177463,24.987025576626564,5.5866540690206925,0.1735686562888062,0.1679919350935879,0.5505054315056376,True,False,False,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp17-ego727-raceline2-v0.7,ol2_e727_o745_s0.7,ego_collision,2,0.7,4.449404678695617,0.0034,-0.574375876262593,235,2.339999999999994,False,0,False,234,nearest_preterminal_frame,2.339999999999994,2.349999999999994,0.009999999999999787,-2.1996019999999987,-0.5857128068491306,-0.5857128068491306,,,0.585775180899933,0.19419361392862916,0.6171253699606027,0.8970470038804944,0.3538278074530739,1.769221545783657,2.135392933520195,0.396366960631624,0.1402131511980999,0.16746924368701055,0.6171253699606027,True,False,False,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp2-ego85-raceline2-v0.8,ol2_e85_o106_s0.8,ego_collision,2,0.8,5.479752819811931,0.0,0.09369890660738633,582,5.809999999999921,False,0,False,581,nearest_preterminal_frame,5.809999999999921,5.81999999999992,0.009999999999999787,-2.990392967341876,0.08594942211217926,0.08594942211217926,5.709999999999923,0.09999999999999787,-0.01637334489952244,0.348936040120121,0.3493199772671317,0.44342745345342166,0.46435006897774056,9.831254514479856,13.219930436098315,2.625710468409104,0.3135554377333175,0.5486645758240496,0.3493199772671317,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp21-ego898-raceline0-v0.7,ol0_e898_o902_s0.7,ego_collision,0,0.7,5.018710560321029,0.0049,0.5072453766920262,598,5.969999999999917,False,0,False,597,nearest_preterminal_frame,5.969999999999917,5.979999999999917,0.009999999999999787,-2.9938366206783087,0.6640057146880451,0.5020146609797678,5.509999999999927,0.4599999999999902,-0.16633659610357765,-0.4804036113330456,0.5083851817128,0.4960647812988558,0.6625939320015176,11.366821732971731,16.30173085470346,4.111591958025506,0.3019263346772862,0.2809894356607823,0.5083851817128,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp25-ego1069-raceline0-v0.7,ol0_e1069_o1067_s0.7,ego_collision,0,0.7,5.155396374635343,0.0047,-0.34830840437794564,503,5.019999999999937,False,0,False,502,nearest_preterminal_frame,5.019999999999937,5.029999999999937,0.009999999999999787,-3.064664758141163,-0.3648713895739206,-0.3648713895739206,,,0.5301585502533277,-1.2927553304559125,1.3972417231205505,1.5309723681294238,1.3148735580587039,6.641274561148004,7.7280830188991665,1.070863063385948,-0.15358456857097025,-0.5329121881157124,1.3972417231205505,False,True,False,False,False,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp25-ego1069-raceline2-v0.8,ol2_e1069_o1102_s0.8,ego_collision,2,0.8,5.676608293985694,0.0049,0.0021376647737270105,555,5.539999999999926,False,0,False,554,nearest_preterminal_frame,5.539999999999926,5.549999999999926,0.009999999999999787,-3.017791279262582,0.007636757710940856,0.0027743309032643992,4.88999999999994,0.6499999999999861,0.02942381878314035,0.33284245697003084,0.33414048284161846,0.46131949575955633,0.4227103587320856,0.8855035987146869,1.0534892480293385,0.25570887955706045,0.13627867220330098,0.23784556394529272,0.33414048284161846,True,False,True,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp3-ego128-raceline2-v0.8,ol2_e128_o149_s0.8,ego_collision,2,0.8,5.284695932688021,0.0098,-0.08853150645893493,433,4.319999999999952,False,0,False,432,nearest_preterminal_frame,4.319999999999952,4.329999999999952,0.009999999999999787,-2.9959390969330286,-0.0959401425902513,-0.0959401425902513,,,0.21608104632756367,0.33993148993804745,0.40279577509392467,0.6096486228176871,0.3478755949524609,11.112649595321912,14.64786512859434,2.9334374873262186,0.28994391338848347,0.6753514784928796,0.40279577509392467,True,False,False,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp32-ego1368-raceline1-v0.6,ol1_e1368_o1383_s0.6,ego_collision,1,0.6,3.8057790201625368,0.0033,-0.5341261651608988,454,4.529999999999948,False,0,False,453,nearest_preterminal_frame,4.529999999999948,4.539999999999948,0.009999999999999787,-2.999458000000004,-0.5358632715823433,-0.5358632715823433,,,0.6062930937910418,0.024294607397217394,0.6067796498954937,0.8966222939042405,0.3172247612159141,3.1378180051269333,6.118373081608077,2.7267246644263547,0.07684753762257862,0.07949462904066978,0.6067796498954937,True,False,False,False,False,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp33-ego1411-raceline1-v0.5,ol1_e1411_o1426_s0.5,ego_collision,1,0.5,3.1557118894752074,0.0004,-0.26275808287152813,567,5.659999999999924,False,0,False,566,nearest_preterminal_frame,5.659999999999924,5.6699999999999235,0.009999999999999787,-2.999458000000004,-0.2846456738433858,-0.2846456738433858,,,0.25456792145779916,0.3274328819272405,0.4147494651021535,0.6354262453251722,0.32934438564669494,6.239686381241282,7.5458055153253945,1.3777075724909098,-0.00045073116523153267,-0.30775634996579815,0.4147494651021535,True,False,False,False,False,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp35-ego1497-raceline1-v0.5,ol1_e1497_o1512_s0.5,ego_collision,1,0.5,3.422458033099432,0.0029,-0.590930334529105,231,2.299999999999995,False,0,False,230,nearest_preterminal_frame,2.299999999999995,2.3099999999999947,0.009999999999999787,-2.999458000000004,-0.5940569066107741,-0.5940569066107741,,,0.5879766063423124,0.0662495370280565,0.591697127559577,0.8804725563246112,0.3052524513967304,2.42792114524036,3.7409421090871033,0.9727280026633908,0.020924937090714357,0.1444720989566551,0.591697127559577,True,False,False,False,False,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp36-ego1539-raceline1-v0.5,ol1_e1539_o1554_s0.5,ego_collision,1,0.5,3.904128879957441,0.0,0.004553143697080486,345,3.4399999999999706,False,0,False,344,nearest_preterminal_frame,3.4399999999999706,3.4499999999999704,0.009999999999999787,-2.999458000000004,-0.005158911099329089,-0.005158911099329089,,,0.021135783883258402,0.3238756002001136,0.32456451710768325,0.44911121163653156,0.4209315515770394,2.8692216238361308,3.8423378132765538,0.5567021471542096,0.2516626780855304,0.30895116318314025,0.32456451710768325,True,False,False,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp45-ego1924-raceline0-v0.7,ol0_e1924_o1919_s0.7,ego_collision,0,0.7,4.850454057543947,0.0054,0.32549431942206297,725,7.23999999999989,False,0,False,724,nearest_preterminal_frame,7.23999999999989,7.24999999999989,0.009999999999999787,-3.036418303031155,0.41970107993478223,0.3221810304103485,5.949999999999918,1.2899999999999725,-0.3124936381312243,-0.45745294518823093,0.5539995225032917,0.4580056340458762,0.7564798616288375,4.339984849766628,2.6151595489347903,1.364369085795947,0.0591789831868475,0.10267607133034923,0.5090342602834294,True,False,True,True,False,True,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp46-ego1967-raceline2-v0.8,ol2_e1967_o2001_s0.8,ego_collision,2,0.8,5.249817534062002,0.0091,0.4017933795639692,546,5.449999999999928,False,0,False,545,nearest_preterminal_frame,5.449999999999928,5.459999999999928,0.009999999999999787,-2.998786716859229,0.3953718008999658,0.3953718008999658,5.199999999999934,0.24999999999999467,-0.41538481681978134,0.3164101847145735,0.5221685082763167,0.3403479943822802,0.7730996991274716,16.872012400783003,22.67527396089745,5.249580105504906,0.39918095561828626,0.07741832465372445,0.4982911411308524,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp5-ego213-raceline0-v0.7,ol0_e213_o221_s0.7,ego_collision,0,0.7,4.85039596156131,0.0017,0.5965631349549199,334,3.329999999999973,False,0,False,333,nearest_preterminal_frame,3.329999999999973,3.3399999999999728,0.009999999999999787,-3.1763834205093247,0.5801540400413785,0.5801540400413785,3.00999999999998,0.3199999999999932,-0.5339925936804428,-0.33864442036888587,0.6323196450787728,0.41738762465828855,0.8908669024535607,7.252367867406295,9.013490787712364,1.1294074445292575,0.28397379463914074,0.056080919925308725,0.49721063372541807,True,False,True,True,True,True,True,True,True,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp6-ego256-raceline1-v0.6,ol1_e256_o271_s0.6,ego_collision,1,0.6,4.620014820269898,0.0124,0.29419773188962495,317,3.1599999999999766,False,0,False,316,nearest_preterminal_frame,3.1599999999999766,3.1699999999999764,0.009999999999999787,-2.999458000000004,0.27651684780670394,0.27651684780670394,3.0699999999999785,0.08999999999999808,-0.2740489455966462,0.3145061808533218,0.4171534038906742,0.31491042207510556,0.6458059699504416,9.57472961373338,11.023560478053609,2.5197737258975565,0.04286729371632081,-0.03292363845049873,0.378990072164141,True,False,True,True,False,True,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,10,evaluation-sp9-ego384-raceline0-v0.7,ol0_e384_o391_s0.7,ego_collision,0,0.7,5.150592055100626,0.0123,-0.05822735964213166,699,6.979999999999896,False,0,False,698,nearest_preterminal_frame,6.979999999999896,6.989999999999895,0.009999999999999787,-2.819123226821347,0.017561628610081925,-0.05221025570799043,6.739999999999901,0.23999999999999488,0.1377337276969367,-0.35040575540222046,0.37650335080088554,0.5529379126344276,0.3820591722496286,9.580042370440708,11.452655398349808,1.5084108020683884,0.3769854825868492,0.145226534715154,0.37650335080088554,True,False,True,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,15,evaluation-sp10-ego427-raceline0-v0.6,ol0_e427_o436_s0.6,ego_collision,0,0.6,4.595417266697131,0.0016,0.3155760315355849,470,4.689999999999944,False,0,False,469,nearest_preterminal_frame,4.689999999999944,4.699999999999944,0.009999999999999787,-2.739522019790769,0.30107301851950297,0.30107301851950297,4.519999999999948,0.16999999999999638,-0.27103476933466725,-0.3463159852251635,0.43976653784794945,0.34683489097359416,0.6593138660948054,3.840284651695775,4.832443573993402,0.6410475931877494,0.09835301421778286,-0.11692738818929382,0.376660046463712,True,False,True,True,False,True,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,15,evaluation-sp10-ego427-raceline2-v0.7,ol2_e427_o448_s0.7,ego_collision,2,0.7,5.244432535211247,0.0037,0.45770232435378944,629,6.2799999999999105,False,0,False,628,nearest_preterminal_frame,6.2799999999999105,6.28999999999991,0.009999999999999787,-3.27570439366238,0.4506318550517392,0.4506318550517392,5.619999999999925,0.6599999999999859,-0.4283035832961881,0.33607314653997017,0.5444163106388631,0.3634185479276504,0.7930354327527996,0.8531160317662642,1.0347302461300614,0.2412353208259395,0.16793289645717363,0.25535827820519513,0.5049503848595462,True,False,True,True,True,True,True,False,False,False,False
G2,ppo_privilege_gru_0721_bs25600,15,evaluation-sp12-ego513-raceline0-v0.8,ol0_e513_o523_s0.8,ego_collision,0,0.8,6.093224373449645,0.0028,0.46343808406001585,603,6.019999999999916,False,0,False,602,nearest_preterminal_frame,6.019999999999916,6.029999999999916,0.009999999999999787,-2.918793232532323,0.4602805494573943,0.4602805494573943,5.37999999999993,0.6399999999999864,-0.4384743963851172,-0.32575844046150076,0.5462402015754626,0.35799889373269583,0.7979934258630017,5.094119907703809,5.929628476628146,0.5281118488801729,0.059567402360716726,0.35295567469733796,0.429910009654959,True,False,True,True,False,True,False,False,False,False,False
