group,run,update,scenario_id,episode_key,bc_strict_5deg_tail,outcome,ego_collision,opp_collision,collision_time_s,avg_speed_mps,final_relative_position_m,trace_frames,trace_duration_s,terminal_post_step_present,terminal_post_step_true_count,collision_flag_present_in_trace,reference_index,reference_kind,reference_time_s,json_collision_time_s,trace_reference_lag_to_collision_s,initial_relative_progress_m,max_relative_progress_before_reference_m,relative_progress_at_reference_m,first_overtake_time_s,time_from_overtake_to_reference_s,opponent_longitudinal_in_ego_frame_m,opponent_lateral_in_ego_frame_m,center_distance_at_reference_m,rear_center_distance_at_reference_m,front_center_distance_at_reference_m,max_abs_estimated_sideslip_deg_0p5s_5step,max_abs_estimated_sideslip_deg_0p5s_10step,max_abs_estimated_yaw_rate_radps_0p5s,lateral_closure_m_0p5s,lateral_closure_m_1p0s,min_center_distance_m_1p0s,vehicle_collision,wall_only_collision,overtake_before_reference,opponent_behind_at_reference,lateral_merge_closing_0p5s,post_overtake_rear_contact,post_overtake_rear_merge_contact,high_sideslip_tail_3deg,high_sideslip_tail_5deg,high_sideslip_tail_8deg,trace_missing
G2,ppo_privilege_gru_0721_bs51200,15,evaluation-sp15-ego641-raceline2-v0.7,ol2_e641_o661_s0.7,True,ego_collision,True,True,4.389999999999951,4.686900820830194,0.3071211000262224,439,4.379999999999951,False,0,False,438,nearest_preterminal_frame,4.379999999999951,4.389999999999951,0.009999999999999787,-3.120405458589886,0.2893623382784938,0.2893623382784938,4.1699999999999555,0.20999999999999552,-0.416094407391549,0.3090743851108652,0.518325700109674,0.3338064935064705,0.7707764187371602,18.60462376243875,25.236967972635146,5.404375736783958,0.16920254222116615,0.5301813852429913,0.484450752789543,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs51200,15,evaluation-sp2-ego85-raceline2-v0.8,ol2_e85_o106_s0.8,True,ego_collision,True,True,5.969999999999917,5.417706044168928,-0.14045935282567257,597,5.959999999999917,False,0,False,596,nearest_preterminal_frame,5.959999999999917,5.969999999999917,0.009999999999999787,-2.990392967341876,-0.11959083330194176,-0.14481700314189538,,,0.11751969782907255,0.3465133976979263,0.3658994590895124,0.5349241431295281,0.3870671639665856,10.10359489025865,13.525593213527788,2.450640482464416,0.2690896522305099,0.4314281533991204,0.3658994590895124,True,False,False,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,15,evaluation-sp21-ego898-raceline0-v0.7,ol0_e898_o902_s0.7,True,overtake,False,False,,5.079685745164193,1.90697655343007,801,7.999999999999874,False,0,False,628,closest_approach,6.2799999999999105,,,-2.9938366206783087,0.16714897321108424,0.13598932551317944,5.729999999999922,0.5499999999999883,-0.07178585881713528,-0.3559622166304394,0.3631285023164246,0.4175242640621394,0.5075412370522301,12.186578869416184,17.06853347160296,3.4272472587801084,0.3414916826235345,0.3228593595853165,0.3631285023164246,False,False,True,True,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,15,evaluation-sp30-ego1283-raceline0-v0.7,ol0_e1283_o1279_s0.7,False,ego_collision,True,True,7.289999999999889,4.596434144996854,0.8295590090078235,729,7.279999999999889,False,0,False,728,nearest_preterminal_frame,7.279999999999889,7.289999999999889,0.009999999999999787,-2.7444438072821526,0.8221470015342334,0.8221470015342334,6.0499999999999154,1.2299999999999738,-0.25339220479014746,-0.47084819778765746,0.5347014445541521,0.47226915633991123,0.719008423863436,2.9204303223709895,1.194083720625617,2.1779722892548503,0.10692866458825218,0.1503243772225849,0.5347014445541521,True,False,True,True,True,True,True,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,15,evaluation-sp37-ego1582-raceline2-v0.7,ol2_e1582_o1611_s0.7,True,ego_collision,True,True,3.3499999999999726,4.421997393496417,0.5196915004470384,335,3.3399999999999728,False,0,False,334,nearest_preterminal_frame,3.3399999999999728,3.3499999999999726,0.009999999999999787,-3.0969620622893785,0.5048197646165136,0.5048197646165136,2.949999999999981,0.3899999999999917,-0.4993226565937781,0.3232761121532824,0.594836582665197,0.38512779600077995,0.8529582058349641,10.22950621831412,14.800483426706291,2.017933335796421,0.3000632618880134,0.07305977961745852,0.4774612417251286,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs51200,15,evaluation-sp4-ego171-raceline2-v0.8,ol2_e171_o194_s0.8,True,overtake,False,False,,5.430242790636317,0.9120847586963237,801,7.999999999999874,False,0,False,668,closest_approach,6.679999999999902,,,-2.9674902499793063,0.5244159695389783,0.5244159695389783,6.219999999999912,0.4599999999999902,-0.4877728892032567,0.45436396222828535,0.6666100821420864,0.4955408417835914,0.9007648291043385,8.53253928083516,11.068570303229674,2.1509412846031775,0.4520274589043439,0.6463663149918701,0.6666100821420864,False,False,True,True,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,15,evaluation-sp45-ego1924-raceline0-v0.7,ol0_e1924_o1919_s0.7,False,ego_collision,True,True,6.949999999999896,5.006924307828996,0.5569373393698527,695,6.9399999999998965,False,0,False,694,nearest_preterminal_frame,6.9399999999998965,6.949999999999896,0.009999999999999787,-3.036418303031155,0.5466951588845177,0.5466951588845177,6.059999999999915,0.8799999999999812,-0.27256741917425625,-0.4533497086755483,0.5289791643831723,0.4536847509344463,0.7225012522290795,3.3781009967522118,5.83254930862975,1.99908232758548,0.03531881466538278,0.1935606533932806,0.46922179765570293,True,False,True,True,False,True,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,15,evaluation-sp5-ego213-raceline0-v0.7,ol0_e213_o221_s0.7,True,ego_collision,True,True,3.329999999999973,4.73501944194119,0.1963590238145514,333,3.319999999999973,False,0,False,332,nearest_preterminal_frame,3.319999999999973,3.329999999999973,0.009999999999999787,-3.1763834205093247,0.1820895457312588,0.1820895457312588,3.1999999999999758,0.11999999999999744,-0.14492046390027055,-0.3348608330813515,0.3648749352709862,0.3649381445215743,0.5488967001642142,8.080194151768854,9.701939353677187,1.3500193391380688,0.27446579420780814,0.004038677467968155,0.3648749352709862,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs51200,15,evaluation-sp9-ego384-raceline0-v0.7,ol0_e384_o391_s0.7,False,ego_collision,True,True,6.869999999999898,5.147817095571688,-0.01434719206881141,687,6.859999999999898,False,0,False,686,nearest_preterminal_frame,6.859999999999898,6.869999999999898,0.009999999999999787,-2.819123226821347,0.056696771151109715,-0.007328433068352069,6.589999999999904,0.26999999999999424,0.09336744227216613,-0.3539647434843133,0.36607174010890536,0.5217869636395857,0.40491406790639617,11.272761634780256,13.43282762526177,1.888655306204954,0.3414588611941035,0.13882688353636358,0.36607174010890536,True,False,True,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp1-ego42-raceline2-v0.7,ol2_e42_o63_s0.7,True,overtake,False,False,,5.457991695143584,4.063747013640295,801,7.999999999999874,False,0,False,508,closest_approach,5.079999999999936,,,-2.99293232204343,-0.6889764362262554,-0.6889764362262554,,,0.5306196536584257,0.6701791985932348,0.854808385005469,1.059507798082461,0.7120659912913769,7.651016943136983,9.211808423640022,1.4135819626955062,-0.25324456996745903,0.17527026999388906,0.854808385005469,False,False,False,False,False,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp12-ego513-raceline0-v0.8,ol0_e513_o523_s0.8,False,ego_collision,True,True,5.929999999999918,6.024295545899758,0.033569285760194134,593,5.919999999999918,False,0,False,592,nearest_preterminal_frame,5.919999999999918,5.929999999999918,0.009999999999999787,-2.918793232532323,0.12347566230818074,0.04280717191539907,5.559999999999926,0.3599999999999923,-0.028868537033882105,-0.31759792105476337,0.318907246529119,0.41116673066912,0.4500506453372064,5.932583792377285,6.931777884217514,0.7462054391741172,0.20731405433268302,0.3805339149532224,0.318907246529119,True,False,True,True,True,True,True,True,True,False,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp13-ego556-raceline0-v0.8,ol0_e556_o565_s0.8,True,ego_collision,True,True,6.949999999999896,5.34740243375923,0.08219586803392076,695,6.9399999999998965,False,0,False,694,nearest_preterminal_frame,6.9399999999998965,6.949999999999896,0.009999999999999787,-3.042886322651867,0.08523225460993444,0.08523225460993444,6.869999999999898,0.06999999999999851,-0.030501701838631254,-0.4653419383232589,0.46634051226276757,0.5328062371172979,0.5650349196677198,10.529234759258534,14.459415125420078,3.3615790833499752,0.3300785002374753,0.18889284110526772,0.46634051226276757,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp15-ego641-raceline2-v0.7,ol2_e641_o661_s0.7,True,ego_collision,True,True,4.489999999999949,4.625718755465722,0.34481867755391704,449,4.479999999999949,False,0,False,448,nearest_preterminal_frame,4.479999999999949,4.489999999999949,0.009999999999999787,-3.120405458589886,0.3487837853257929,0.3487837853257929,4.249999999999954,0.2299999999999951,-0.3877939610028167,0.3131350703287766,0.49843528011173327,0.3280506532205481,0.7466312515838697,17.402040099956906,23.888082229124095,5.369719733417514,0.25626233600759135,0.4226922996013594,0.47147774660632374,True,False,True,True,True,True,True,True,True,True,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp2-ego85-raceline2-v0.8,ol2_e85_o106_s0.8,True,overtake,False,False,,5.496608998774274,0.11486987008694882,801,7.999999999999874,False,0,False,599,closest_approach,5.989999999999917,,,-2.990392967341876,-0.4116896508205343,-0.4312866360557166,,,0.40367256232815424,0.4567646537024689,0.6095781216944338,0.8305513666227052,0.47069671795986046,8.80692606878122,12.037271519075746,2.315495922964757,0.13707420184803887,0.24483960146517025,0.6095781216944338,False,False,False,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp21-ego898-raceline0-v0.7,ol0_e898_o902_s0.7,True,overtake,False,False,,5.013373989582084,1.171748899567234,801,7.999999999999874,False,0,False,627,closest_approach,6.269999999999911,,,-2.9938366206783087,-0.05542999763756029,-0.15621642614274833,,,0.15485123077685195,-0.5450107731886557,0.5665824269819901,0.7035121608155585,0.5615175266313849,11.460250062210221,15.35323997782278,3.3234429814051625,0.19462197935857117,0.14522611324573276,0.5665824269819901,False,False,False,False,True,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp30-ego1283-raceline0-v0.7,ol0_e1283_o1279_s0.7,False,overtake,False,False,,5.209659400636069,6.430095811118633,801,7.999999999999874,False,0,False,599,closest_approach,5.989999999999917,,,-2.7444438072821526,0.35304241965860683,0.35304241965860683,5.809999999999921,0.17999999999999616,-0.20949136031358684,-0.8868025756818607,0.9112109735302902,0.8904495770677523,1.017796849702287,1.4047365326623913,1.7781288438929794,0.2659924158982875,0.05918215443896946,-0.022680547979118226,0.9112109735302902,False,False,True,True,False,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp37-ego1582-raceline2-v0.7,ol2_e1582_o1611_s0.7,True,ego_collision,True,True,3.3999999999999715,4.402511942136442,0.5231791905038676,340,3.3899999999999717,False,0,False,339,nearest_preterminal_frame,3.3899999999999717,3.3999999999999715,0.009999999999999787,-3.0969620622893785,0.5108287699167704,0.5108287699167704,2.959999999999981,0.42999999999999083,-0.4961435796519784,0.3269343836524465,0.5941755151839261,0.3864987278710457,0.851415186053333,7.983376779240251,11.500658860130892,1.808492304716782,0.30682060713768294,0.024203647391952188,0.4842577061735971,True,False,True,True,True,True,True,True,True,False,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp4-ego171-raceline2-v0.8,ol2_e171_o194_s0.8,True,ego_collision,True,True,6.949999999999896,5.231817446212498,0.3748904318210009,695,6.9399999999998965,False,0,False,694,nearest_preterminal_frame,6.9399999999998965,6.949999999999896,0.009999999999999787,-2.9674902499793063,0.37137383148964886,0.37137383148964886,6.359999999999909,0.5799999999999876,-0.35327293596283627,0.3258815821287134,0.48062518957553146,0.3319672724773792,0.7211094755395747,5.636329901642362,7.457360047346742,1.027744459942874,0.4162266402935389,0.7566222467453034,0.48062518957553146,True,False,True,True,True,True,True,True,True,False,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp45-ego1924-raceline0-v0.7,ol0_e1924_o1919_s0.7,False,overtake,False,False,,5.023719862559619,3.3684587668019503,801,7.999999999999874,False,0,False,608,closest_approach,6.079999999999915,,,-3.036418303031155,-0.1791599282312859,-0.1791599282312859,,,0.09293060890622398,-0.47390024861028146,0.48292602301446563,0.6092760432432724,0.5132424286231198,5.162134276017721,6.445680410424855,1.3513550019525256,-0.021726222486351476,0.03172697491620047,0.48292602301446563,False,False,False,False,False,False,False,False,False,False,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp5-ego213-raceline0-v0.7,ol0_e213_o221_s0.7,True,ego_collision,True,True,3.3399999999999728,4.742437011116986,0.2487367132389693,334,3.329999999999973,False,0,False,333,nearest_preterminal_frame,3.329999999999973,3.3399999999999728,0.009999999999999787,-3.1763834205093247,0.23669579148855746,0.23669579148855746,3.179999999999976,0.1499999999999968,-0.20381604715481064,-0.3302812699801041,0.3881065554425516,0.34134057922797906,0.5940875404578626,7.115574178441351,8.64267620816549,1.2848834945820993,0.2939052865713072,0.004835054134361194,0.38509160519914115,True,False,True,True,True,True,True,True,True,False,False
G2,ppo_privilege_gru_0721_bs51200,20,evaluation-sp9-ego384-raceline0-v0.7,ol0_e384_o391_s0.7,False,overtake,False,False,,5.315133485512239,1.1311114116220722,801,7.999999999999874,False,0,False,747,closest_approach,7.469999999999885,,,-2.819123226821347,0.48583138041354346,0.48583138041354346,7.089999999999893,0.3799999999999919,-0.39967103264856607,-0.602545837378789,0.7230480070374837,0.6124452804493711,0.9158098161829482,1.8860012020026495,2.322666002465938,0.3460758936778315,0.23650698576107476,0.24138242563316215,0.7230480070374837,False,False,True,True,True,False,False,False,False,False,False
